Depth,Min_child_weight,r_sample,c_sample,eta,scale_pos_weight,gamma,auc_max,std,best_round
5,4,0.65,0.6,0.01,0.5,0.7,0.8411666,0.0066108,933.4
5,4,0.65,0.6,0.01,1,0.7,0.8413506,0.0085524,723.4
5,4,0.65,0.6,0.01,2,0.7,0.8415978,0.0037588,680.666666666667
5,4,0.65,0.6,0.01,3,0.7,0.8410836,0.0045274,693.8
5,4,0.65,0.6,0.01,4,0.7,0.841606,0.0116774,665.5
