Rounds,Depth,mcw,r_sample,c_sample,eta,scale_pos_weight,auc_max,std,best_round
3000,5,1,0.7,0.6,0.05,2,0.8406114,0.014107,122
3000,5,1,0.7,0.6,0.05,3,0.8406304,0.0142552,116.8
3000,5,1,0.7,0.6,0.01,1,0.8415244,0.0142718,817.333333333333
3000,5,1,0.7,0.6,0.01,2,0.8415748,0.0142314,710
3000,5,1,0.7,0.6,0.01,3,0.841039,0.0142646,645.875
3000,5,1,0.7,0.6,0.005,1,0.8419752,0.0142694,1368.4
3000,5,1,0.7,0.6,0.005,2,0.8419898,0.0141664,1302
3000,5,1,0.7,0.6,0.005,3,0.8417304,0.014067,1307.6
3000,5,1,0.7,0.7,0.05,1,0.8408934,0.0146864,136
3000,5,1,0.7,0.7,0.05,2,0.8408062,0.014332,115.6
3000,5,1,0.7,0.7,0.05,3,0.8406534,0.0143302,102.6
3000,5,1,0.7,0.7,0.01,1,0.8413146,0.0144256,653.2
3000,5,1,0.7,0.7,0.01,2,0.8412804,0.0143476,714
3000,5,1,0.7,0.7,0.01,3,0.8409748,0.0144704,494
3000,5,1,0.7,0.7,0.005,1,0.841731,0.014274,1387.8
3000,5,1,0.7,0.7,0.005,2,0.841737,0.014356,1296.4
3000,5,1,0.7,0.7,0.005,3,0.8414886,0.0144584,1246.16666666667
3000,5,1,0.8,0.5,0.05,1,0.8410912,0.0143812,162.8
3000,5,1,0.8,0.5,0.05,2,0.8410546,0.0138936,156.4
3000,5,1,0.8,0.5,0.05,3,0.840805,0.0137938,152.6
3000,5,1,0.8,0.5,0.01,1,0.8416762,0.0142246,777.833333333333
3000,5,1,0.8,0.5,0.01,2,0.841588,0.0140838,570.5
3000,5,1,0.8,0.5,0.01,3,0.8412152,0.0141848,569.8
3000,5,1,0.8,0.5,0.005,1,0.8418506,0.0143688,1506.2
3000,5,1,0.8,0.5,0.005,2,0.841613,0.0142488,1291
3000,5,1,0.8,0.5,0.005,3,0.841649,0.0141982,1349.2
3000,5,1,0.8,0.6,0.05,1,0.8407628,0.0138778,163.2
3000,5,1,0.8,0.6,0.05,2,0.8407554,0.0145786,138.8
3000,5,1,0.8,0.6,0.05,3,0.8409348,0.0135952,148.6
3000,5,1,0.8,0.6,0.01,1,0.841411,0.014182,778.4
3000,5,1,0.8,0.6,0.01,2,0.841268,0.0141416,583.6
3000,5,1,0.8,0.6,0.01,3,0.8411506,0.014236,557.8
3000,5,1,0.8,0.6,0.005,1,0.8417614,0.014211,1517.4
3000,5,1,0.8,0.6,0.005,2,0.8414772,0.0143234,1343.8
3000,5,1,0.8,0.6,0.005,3,0.840961,0.014266,1021
3000,5,1,0.8,0.7,0.05,1,0.8406406,0.0144702,149.4
3000,5,1,0.8,0.7,0.05,2,0.8408028,0.0145618,123.6
3000,5,1,0.8,0.7,0.05,3,0.8405344,0.0141964,130.333333333333
3000,5,1,0.8,0.7,0.01,1,0.8412666,0.0142332,791.833333333333
3000,5,1,0.8,0.7,0.01,2,0.8413718,0.014214,840.8
3000,5,1,0.8,0.7,0.01,3,0.8411758,0.0143134,574.142857142857
3000,5,1,0.8,0.7,0.005,1,0.8414798,0.0143716,1408
3000,5,1,0.8,0.7,0.005,2,0.8412706,0.0143274,1303.83333333333
3000,5,1,0.8,0.7,0.005,3,0.8412264,0.0142024,1297.4
3000,5,2,0.6,0.5,0.05,1,0.8412796,0.0141988,139.4
3000,5,2,0.6,0.5,0.05,2,0.8407796,0.0143086,123.4
3000,5,2,0.6,0.5,0.05,3,0.8408138,0.0134228,134.2
3000,5,2,0.6,0.5,0.01,1,0.8413926,0.014647,661.2
3000,5,2,0.6,0.5,0.01,2,0.8417474,0.0141828,575.4
3000,5,2,0.6,0.5,0.01,3,0.8414204,0.0140974,588.333333333333
3000,5,2,0.6,0.5,0.005,1,0.8420616,0.014475,1387
3000,5,2,0.6,0.5,0.005,2,0.8421184,0.014267,1298.28571428571
3000,5,2,0.6,0.5,0.005,3,0.8421536,0.0141326,1294
3000,5,2,0.6,0.6,0.05,1,0.8411164,0.0146318,131.833333333333
3000,5,2,0.6,0.6,0.05,2,0.8414288,0.0145338,121.8
3000,5,2,0.6,0.6,0.05,3,0.8409798,0.014713,114.8
3000,5,2,0.6,0.6,0.01,1,0.8416488,0.0143006,740.4
3000,5,2,0.6,0.6,0.01,2,0.8416914,0.014677,578.8
3000,5,2,0.6,0.6,0.01,3,0.8414418,0.0141668,588.6
3000,5,2,0.6,0.6,0.005,1,0.8419128,0.0143856,1360.8
3000,5,2,0.6,0.6,0.005,2,0.8420024,0.0142886,1312
3000,5,2,0.6,0.6,0.005,3,0.8417084,0.0142724,1105
3000,5,2,0.6,0.7,0.05,1,0.841073,0.015192,160.8
3000,5,2,0.6,0.7,0.05,2,0.8406838,0.0149678,119.6
3000,5,2,0.6,0.7,0.05,3,0.8408134,0.0142988,99
3000,5,2,0.6,0.7,0.01,1,0.8413758,0.0144268,648.285714285714
3000,5,2,0.6,0.7,0.01,2,0.8417602,0.0147674,691.5
3000,5,2,0.6,0.7,0.01,3,0.8414798,0.014307,585.8
3000,5,2,0.6,0.7,0.005,1,0.8418544,0.0145752,1521.2
3000,5,2,0.6,0.7,0.005,2,0.8419884,0.0142474,1300.6
3000,5,2,0.6,0.7,0.005,3,0.841877,0.0143018,1279.8
3000,5,2,0.7,0.5,0.05,1,0.840605,0.014767,132
3000,5,2,0.7,0.5,0.05,2,0.8407204,0.013719,127
3000,5,2,0.7,0.5,0.05,3,0.8413738,0.0147018,114.2
3000,5,2,0.7,0.5,0.01,1,0.8416886,0.0143088,766.4
3000,5,2,0.7,0.5,0.01,2,0.8413894,0.0141392,576.8
3000,5,2,0.7,0.5,0.01,3,0.8412666,0.0141194,558.333333333333
3000,5,2,0.7,0.5,0.005,1,0.8419672,0.0143994,1515.16666666667
3000,5,2,0.7,0.5,0.005,2,0.8420044,0.0140346,1303.5
3000,5,2,0.7,0.5,0.005,3,0.8418474,0.0142536,1291.8
3000,5,2,0.7,0.6,0.05,1,0.8413882,0.0144248,149.8
3000,5,2,0.7,0.6,0.05,2,0.8411604,0.01419,137.8
3000,5,2,0.7,0.6,0.05,3,0.8404752,0.014246,128.6
3000,5,2,0.7,0.6,0.01,1,0.8414458,0.0145204,720.8
3000,5,2,0.7,0.6,0.01,2,0.8416838,0.0143578,706
3000,5,2,0.7,0.6,0.01,3,0.840851,0.0144298,507.4
3000,5,2,0.7,0.6,0.005,1,0.8421296,0.014261,1533.4
3000,5,2,0.7,0.6,0.005,2,0.8419826,0.0142382,1307.14285714286
3000,5,2,0.7,0.6,0.005,3,0.841792,0.014188,1361.6
3000,5,2,0.7,0.7,0.05,1,0.8412564,0.0140684,171.2
3000,5,2,0.7,0.7,0.05,2,0.8411528,0.0145944,147.6
3000,5,2,0.7,0.7,0.05,3,0.8403972,0.0146212,107
3000,5,2,0.7,0.7,0.01,1,0.8413604,0.0146468,741
3000,5,2,0.7,0.7,0.01,2,0.8412918,0.0144366,642.8
3000,5,2,0.7,0.7,0.01,3,0.841036,0.0146538,488.714285714286
3000,5,2,0.7,0.7,0.005,1,0.841988,0.0144092,1612.83333333333
3000,5,2,0.7,0.7,0.005,2,0.8418854,0.0142052,1373.33333333333
3000,5,2,0.7,0.7,0.005,3,0.8413988,0.0144976,1121.8
3000,5,2,0.8,0.5,0.05,1,0.8411204,0.014767,166.5
3000,5,2,0.8,0.5,0.05,2,0.841542,0.0141452,145
3000,5,2,0.8,0.5,0.05,3,0.8410108,0.0142154,100.8
3000,5,2,0.8,0.5,0.01,1,0.8415876,0.0144318,735.571428571429
3000,5,2,0.8,0.5,0.01,2,0.841615,0.014282,579.8
3000,5,2,0.8,0.5,0.01,3,0.8413036,0.0140434,555.2
3000,5,2,0.8,0.5,0.005,1,0.8418562,0.0145498,1511
3000,5,2,0.8,0.5,0.005,2,0.8417444,0.0141462,1383.33333333333
3000,5,2,0.8,0.5,0.005,3,0.8417264,0.014263,1220
3000,5,2,0.8,0.6,0.05,1,0.8414868,0.0142552,172.8
3000,5,2,0.8,0.6,0.05,2,0.8406774,0.0144398,135.6
3000,5,2,0.8,0.6,0.05,3,0.8408144,0.0137972,154
3000,5,2,0.8,0.6,0.01,1,0.8413248,0.014261,796.8
3000,5,2,0.8,0.6,0.01,2,0.84126,0.0144694,584.6
3000,5,2,0.8,0.6,0.01,3,0.8413142,0.014029,536.8
3000,5,2,0.8,0.6,0.005,1,0.8417068,0.014576,1516.4
3000,5,2,0.8,0.6,0.005,2,0.8415572,0.0144408,1352.8
3000,5,2,0.8,0.6,0.005,3,0.841464,0.0143396,1272.6
3000,5,2,0.8,0.7,0.05,1,0.8411084,0.0144658,190.8
3000,5,2,0.8,0.7,0.05,2,0.841282,0.01386,142
3000,5,2,0.8,0.7,0.05,3,0.8406282,0.0141126,124.8
3000,5,2,0.8,0.7,0.01,1,0.8411892,0.0147982,749.6
3000,5,2,0.8,0.7,0.01,2,0.8411806,0.0143402,614.4
3000,5,2,0.8,0.7,0.01,3,0.8412248,0.0143586,604.666666666667
3000,5,2,0.8,0.7,0.005,1,0.8416542,0.0144218,1518.33333333333
3000,5,2,0.8,0.7,0.005,2,0.8413792,0.0144522,1289.4
3000,5,2,0.8,0.7,0.005,3,0.8413852,0.0141818,1224.5
3000,6,0.5,0.6,0.5,0.05,1,0.8412374,0.0140556,118
3000,6,0.5,0.6,0.5,0.05,2,0.84031,0.014031,106
3000,6,0.5,0.6,0.5,0.05,3,0.8405308,0.0143556,93
3000,6,0.5,0.6,0.5,0.01,1,0.8417802,0.0142594,645
3000,6,0.5,0.6,0.5,0.01,2,0.841763,0.014067,540.5
3000,6,0.5,0.6,0.5,0.01,3,0.84102,0.0137582,466.8
3000,6,0.5,0.6,0.5,0.005,1,0.8420812,0.0138588,1217.8
3000,6,0.5,0.6,0.5,0.005,2,0.842022,0.0136986,1125
3000,6,0.5,0.6,0.5,0.005,3,0.841772,0.0138118,950.2
3000,6,0.5,0.6,0.6,0.05,1,0.8408046,0.013704,138.6
3000,6,0.5,0.6,0.6,0.05,2,0.8403122,0.0142224,113
3000,6,0.5,0.6,0.6,0.05,3,0.8404016,0.014064,91
3000,6,0.5,0.6,0.6,0.01,1,0.841506,0.0142178,555.2
3000,6,0.5,0.6,0.6,0.01,2,0.8414536,0.0137154,545.6
3000,6,0.5,0.6,0.6,0.01,3,0.841049,0.0137356,466.2
3000,6,0.5,0.6,0.6,0.005,1,0.8419422,0.013825,1212.2
3000,6,0.5,0.6,0.6,0.005,2,0.8419506,0.0139456,1135.4
3000,6,0.5,0.6,0.6,0.005,3,0.8414082,0.0140062,909.2
3000,6,0.5,0.6,0.7,0.05,1,0.8409724,0.0144178,108.8
3000,6,0.5,0.6,0.7,0.05,2,0.840628,0.0140254,109
3000,6,0.5,0.6,0.7,0.05,3,0.8404448,0.0136558,93
3000,6,0.5,0.6,0.7,0.01,1,0.841539,0.0139014,593
3000,6,0.5,0.6,0.7,0.01,2,0.8417272,0.0140182,571
3000,6,0.5,0.6,0.7,0.01,3,0.8410736,0.0141044,459.4
3000,6,0.5,0.6,0.7,0.005,1,0.8420602,0.0139512,1261.4
3000,6,0.5,0.6,0.7,0.005,2,0.8420056,0.013911,1166.4
3000,6,0.5,0.6,0.7,0.005,3,0.84138,0.0139648,961.666666666667
3000,6,0.5,0.7,0.5,0.05,1,0.8410898,0.0144226,122.5
3000,6,0.5,0.7,0.5,0.05,2,0.8408138,0.013913,127.6
3000,6,0.5,0.7,0.5,0.05,3,0.8405118,0.0139134,106.833333333333
3000,6,0.5,0.7,0.5,0.01,1,0.8417072,0.0137346,705.8
3000,6,0.5,0.7,0.5,0.01,2,0.8412582,0.013831,576.5
3000,6,0.5,0.7,0.5,0.01,3,0.8411978,0.0137352,519.2
3000,6,0.5,0.7,0.5,0.005,1,0.8420752,0.0140702,1268.42857142857
3000,6,0.5,0.7,0.5,0.005,2,0.8417094,0.0141658,1063
3000,6,0.5,0.7,0.5,0.005,3,0.8413068,0.0139988,1003
3000,6,0.5,0.7,0.6,0.05,1,0.8409428,0.0136224,125.8
3000,6,0.5,0.7,0.6,0.05,2,0.8409384,0.0142812,108.4
3000,6,0.5,0.7,0.6,0.05,3,0.840939,0.0140782,109.2
3000,6,0.5,0.7,0.6,0.01,1,0.8417208,0.0139692,764.8
3000,6,0.5,0.7,0.6,0.01,2,0.8410118,0.013987,496.6
3000,6,0.5,0.7,0.6,0.01,3,0.8409804,0.013943,492.8
3000,6,0.5,0.7,0.6,0.005,1,0.8418798,0.0140286,1366.16666666667
3000,6,0.5,0.7,0.6,0.005,2,0.8416976,0.0141736,1061.125
3000,6,0.5,0.7,0.6,0.005,3,0.8412438,0.0140342,994.4
3000,6,0.5,0.7,0.7,0.05,1,0.8408814,0.0144174,129.4
3000,6,0.5,0.7,0.7,0.05,2,0.84046,0.01436,112.2
3000,6,0.5,0.7,0.7,0.05,3,0.8408018,0.0144458,108.8
3000,6,0.5,0.7,0.7,0.01,1,0.841525,0.0139774,679.333333333333
3000,6,0.5,0.7,0.7,0.01,2,0.8409466,0.0141144,531.4
3000,6,0.5,0.7,0.7,0.01,3,0.841092,0.0141652,496
3000,6,0.5,0.7,0.7,0.005,1,0.8417904,0.014038,1297.28571428571
3000,6,0.5,0.7,0.7,0.005,2,0.8415264,0.0141866,1054.6
3000,6,0.5,0.7,0.7,0.005,3,0.8410976,0.0141348,908.2
3000,6,0.5,0.8,0.5,0.05,1,0.840716,0.0133792,135
3000,6,0.5,0.8,0.5,0.05,2,0.8409478,0.0140192,120.2
3000,6,0.5,0.8,0.5,0.05,3,0.840532,0.0137026,96.6
3000,6,0.5,0.8,0.5,0.01,1,0.8414964,0.0139294,704
3000,6,0.5,0.8,0.5,0.01,2,0.8412292,0.0142472,457
3000,6,0.5,0.8,0.5,0.01,3,0.8412036,0.0138556,522.5
3000,6,0.5,0.8,0.5,0.005,1,0.8417166,0.0138416,1296
3000,6,0.5,0.8,0.5,0.005,2,0.8414718,0.0140536,1017.5
3000,6,0.5,0.8,0.5,0.005,3,0.841251,0.0142432,969.5
3000,6,0.5,0.8,0.6,0.05,1,0.8405524,0.0132882,152.8
3000,6,0.5,0.8,0.6,0.05,2,0.84029,0.0144928,100.6
3000,6,0.5,0.8,0.6,0.05,3,0.8404096,0.0140706,92.8
3000,6,0.5,0.8,0.6,0.01,1,0.8412574,0.0139664,613.6
3000,6,0.5,0.8,0.6,0.01,2,0.8412518,0.0137026,547.8
3000,6,0.5,0.8,0.6,0.01,3,0.841289,0.0138046,503.2
3000,6,0.5,0.8,0.6,0.005,1,0.841621,0.0138768,1268.6
3000,6,0.5,0.8,0.6,0.005,2,0.84112,0.0142186,996.8
3000,6,0.5,0.8,0.6,0.005,3,0.840891,0.014244,949
3000,6,0.5,0.8,0.7,0.05,1,0.8404962,0.0144858,109
3000,6,0.5,0.8,0.7,0.05,2,0.8405554,0.0140866,111.6
3000,6,0.5,0.8,0.7,0.05,3,0.8406426,0.0141572,100.2
3000,6,0.5,0.8,0.7,0.01,1,0.8412498,0.0138068,683.666666666667
3000,6,0.5,0.8,0.7,0.01,2,0.8410896,0.0140756,566.833333333333
3000,6,0.5,0.8,0.7,0.01,3,0.8410236,0.0140118,519
3000,6,0.5,0.8,0.7,0.005,1,0.8414148,0.0137544,1278.2
3000,6,0.5,0.8,0.7,0.005,2,0.840992,0.014219,1091.2
3000,6,0.5,0.8,0.7,0.005,3,0.8407528,0.0142254,1040.2
3000,6,1,0.6,0.5,0.05,1,0.8412536,0.013422,115.4
3000,6,1,0.6,0.5,0.05,2,0.8401372,0.0141354,101.8
3000,6,1,0.6,0.5,0.05,3,0.8406502,0.014686,106.8
3000,6,1,0.6,0.5,0.01,1,0.8415592,0.0143736,594.4
3000,6,1,0.6,0.5,0.01,2,0.8417932,0.0141416,576.8
3000,6,1,0.6,0.5,0.01,3,0.8411688,0.0137128,540.6
3000,6,1,0.6,0.5,0.005,1,0.8421938,0.0140774,1375.6
3000,6,1,0.6,0.5,0.005,2,0.8422572,0.0136128,1166
3000,6,1,0.6,0.5,0.005,3,0.8417994,0.0138468,951
3000,6,1,0.6,0.6,0.05,1,0.8405864,0.0142698,135.8
3000,6,1,0.6,0.6,0.05,2,0.840592,0.0141248,128.5
3000,6,1,0.6,0.6,0.05,3,0.840704,0.0141212,77.2
3000,6,1,0.6,0.6,0.01,1,0.8416416,0.0142322,624
3000,6,1,0.6,0.6,0.01,2,0.841668,0.0137962,540.8
3000,6,1,0.6,0.6,0.01,3,0.8411034,0.0136854,473
3000,6,1,0.6,0.6,0.005,1,0.8418934,0.0140602,1220.2
3000,6,1,0.6,0.6,0.005,2,0.841996,0.0138418,1212.83333333333
3000,6,1,0.6,0.6,0.005,3,0.8415418,0.0140348,949
3000,6,1,0.6,0.7,0.05,1,0.8410256,0.0146716,111.4
3000,6,1,0.6,0.7,0.05,2,0.8409278,0.0144718,97.4
3000,6,1,0.6,0.7,0.05,3,0.8406682,0.0142742,95.4
3000,6,1,0.6,0.7,0.01,1,0.8416072,0.014063,621.5
3000,6,1,0.6,0.7,0.01,2,0.8417234,0.013942,571.6
3000,6,1,0.6,0.7,0.01,3,0.8411502,0.0142242,450
3000,6,1,0.6,0.7,0.005,1,0.841937,0.0141326,1263.6
3000,6,1,0.6,0.7,0.005,2,0.842093,0.013895,1106
3000,6,1,0.6,0.7,0.005,3,0.8414712,0.0140244,951
3000,6,1,0.7,0.5,0.05,1,0.8410122,0.0144152,108.2
3000,6,1,0.7,0.5,0.05,2,0.8410586,0.0145586,117.8
3000,6,1,0.7,0.5,0.05,3,0.8409506,0.0146706,104.6
3000,6,1,0.7,0.5,0.01,1,0.841676,0.0139018,701.6
3000,6,1,0.7,0.5,0.01,2,0.8412248,0.0139336,493.8
3000,6,1,0.7,0.5,0.01,3,0.8412396,0.0139148,491
3000,6,1,0.7,0.5,0.005,1,0.8422074,0.014089,1350
3000,6,1,0.7,0.5,0.005,2,0.8418236,0.0140876,1063.5
3000,6,1,0.7,0.5,0.005,3,0.841324,0.0140682,1067.57142857143
3000,6,1,0.7,0.6,0.05,1,0.8405118,0.0142968,128.8
3000,6,1,0.7,0.6,0.05,2,0.8403788,0.0145578,107
3000,6,1,0.7,0.6,0.05,3,0.8410906,0.0140414,109
3000,6,1,0.7,0.6,0.01,1,0.8416722,0.0140624,639.166666666667
3000,6,1,0.7,0.6,0.01,2,0.8411334,0.0139196,472
3000,6,1,0.7,0.6,0.01,3,0.8410142,0.0138956,493.2
3000,6,1,0.7,0.6,0.005,1,0.8419348,0.0140746,1367.5
3000,6,1,0.7,0.6,0.005,2,0.8413044,0.0142082,844.4
3000,6,1,0.7,0.6,0.005,3,0.8413522,0.0140428,914
3000,6,1,0.7,0.7,0.05,1,0.8410116,0.0145776,132.2
3000,6,1,0.7,0.7,0.05,2,0.840591,0.0145934,113.2
3000,6,1,0.7,0.7,0.05,3,0.8404172,0.014083,83.2
3000,6,1,0.7,0.7,0.01,1,0.8415192,0.0141386,645.5
3000,6,1,0.7,0.7,0.01,2,0.841206,0.0140872,584.2
3000,6,1,0.7,0.7,0.01,3,0.841068,0.014158,492
3000,6,1,0.7,0.7,0.005,1,0.841819,0.0142344,1319.5
3000,6,1,0.7,0.7,0.005,2,0.8414624,0.0141364,1006.8
3000,6,1,0.7,0.7,0.005,3,0.8411586,0.0141826,923.8
3000,6,1,0.8,0.5,0.05,1,0.8405184,0.013637,135
3000,6,1,0.8,0.5,0.05,2,0.8409438,0.0137042,114.4
3000,6,1,0.8,0.5,0.05,3,0.840629,0.0136528,101.2
3000,6,1,0.8,0.5,0.01,1,0.8415418,0.0140024,708.2
3000,6,1,0.8,0.5,0.01,2,0.8415032,0.0141666,542.4
3000,6,1,0.8,0.5,0.01,3,0.8412546,0.0140418,517.6
3000,6,1,0.8,0.5,0.005,1,0.841852,0.0139252,1351.5
3000,6,1,0.8,0.5,0.005,2,0.841535,0.0141204,1012.33333333333
3000,6,1,0.8,0.5,0.005,3,0.841307,0.0141664,956.6
3000,6,1,0.8,0.6,0.05,1,0.8404408,0.013676,134
3000,6,1,0.8,0.6,0.05,2,0.8404202,0.0143818,124
3000,6,1,0.8,0.6,0.05,3,0.8400674,0.0135182,110.8
3000,6,1,0.8,0.6,0.01,1,0.8412778,0.014218,607.8
3000,6,1,0.8,0.6,0.01,2,0.841392,0.0140118,562
3000,6,1,0.8,0.6,0.01,3,0.841123,0.0138764,508.4
3000,6,1,0.8,0.6,0.005,1,0.8416026,0.0140322,1256
3000,6,1,0.8,0.6,0.005,2,0.8411414,0.0142376,1007.66666666667
3000,6,1,0.8,0.6,0.005,3,0.8410252,0.014207,939.2
3000,6,1,0.8,0.7,0.05,1,0.8408188,0.0143334,134.4
3000,6,1,0.8,0.7,0.05,2,0.84047,0.0145818,115.8
3000,6,1,0.8,0.7,0.05,3,0.8403452,0.0144998,113.6
3000,6,1,0.8,0.7,0.01,1,0.8412362,0.0141932,719.5
3000,6,1,0.8,0.7,0.01,2,0.8411896,0.01407,547.6
3000,6,1,0.8,0.7,0.01,3,0.8410782,0.0140252,514.4
3000,6,1,0.8,0.7,0.005,1,0.8415968,0.0139924,1364.8
3000,6,1,0.8,0.7,0.005,2,0.8412492,0.0142816,1206.4
3000,6,1,0.8,0.7,0.005,3,0.8407802,0.0142642,941.4
3000,6,2,0.6,0.5,0.05,1,0.8409938,0.0137408,132
3000,6,2,0.6,0.5,0.05,2,0.8404494,0.0139244,91.5
3000,6,2,0.6,0.5,0.05,3,0.8409002,0.0142362,106
3000,6,2,0.6,0.5,0.01,1,0.8415128,0.0143506,577
3000,6,2,0.6,0.5,0.01,2,0.8418686,0.0141022,576
3000,6,2,0.6,0.5,0.01,3,0.8414048,0.013801,573.4
3000,6,2,0.6,0.5,0.005,1,0.8422334,0.0142128,1291
3000,6,2,0.6,0.5,0.005,2,0.8421858,0.0139618,1123.5
3000,6,2,0.6,0.5,0.005,3,0.841798,0.01395,950.4
3000,6,2,0.6,0.6,0.05,1,0.8405622,0.0136944,123.8
3000,6,2,0.6,0.6,0.05,2,0.8406588,0.0142608,112.8
3000,6,2,0.6,0.6,0.05,3,0.840771,0.0142402,101
3000,6,2,0.6,0.6,0.01,1,0.8415796,0.014296,625.6
3000,6,2,0.6,0.6,0.01,2,0.841546,0.0139344,580.2
3000,6,2,0.6,0.6,0.01,3,0.8412102,0.013981,479.6
3000,6,2,0.6,0.6,0.005,1,0.8413928,0.0144582,1052.4
3000,6,2,0.6,0.6,0.005,2,0.8421586,0.0139322,1225
3000,6,2,0.6,0.6,0.005,3,0.8415208,0.014219,906.6
3000,6,2,0.6,0.7,0.05,1,0.84052,0.014752,133.4
3000,6,2,0.6,0.7,0.05,2,0.8409772,0.0140738,104.8
3000,6,2,0.6,0.7,0.05,3,0.84064,0.0141622,85.6
3000,6,2,0.6,0.7,0.01,1,0.8415628,0.0141634,629
3000,6,2,0.6,0.7,0.01,2,0.8415942,0.0142852,580.2
3000,6,2,0.6,0.7,0.01,3,0.8410686,0.0142458,479.8
3000,6,2,0.6,0.7,0.005,1,0.841861,0.0140952,1308.8
3000,6,2,0.6,0.7,0.005,2,0.8420084,0.0139628,1117.66666666667
3000,6,2,0.6,0.7,0.005,3,0.8414632,0.0141194,917
3000,6,2,0.7,0.5,0.05,1,0.8406954,0.0142456,132.2
3000,6,2,0.7,0.5,0.05,2,0.8409114,0.0144262,111.6
3000,6,2,0.7,0.5,0.05,3,0.8410562,0.0139052,111
3000,6,2,0.7,0.5,0.01,1,0.8419882,0.0139476,685
3000,6,2,0.7,0.5,0.01,2,0.8412054,0.0139694,483.2
3000,6,2,0.7,0.5,0.01,3,0.8412758,0.0138576,486
3000,6,2,0.7,0.5,0.005,1,0.8420588,0.0140854,1325.5
3000,6,2,0.7,0.5,0.005,2,0.841808,0.014181,1062
3000,6,2,0.7,0.5,0.005,3,0.8416064,0.0139416,1006
3000,6,2,0.7,0.6,0.05,1,0.8408994,0.0143376,132
3000,6,2,0.7,0.6,0.05,2,0.8408262,0.0139696,116.333333333333
3000,6,2,0.7,0.6,0.05,3,0.841236,0.0140346,109
3000,6,2,0.7,0.6,0.01,1,0.8417782,0.0140904,638
3000,6,2,0.7,0.6,0.01,2,0.8411804,0.0142266,469.6
3000,6,2,0.7,0.6,0.01,3,0.8413684,0.0141774,479.6
3000,6,2,0.7,0.6,0.005,1,0.8419824,0.0140754,1379.85714285714
3000,6,2,0.7,0.6,0.005,2,0.8418764,0.0142584,1074.5
3000,6,2,0.7,0.6,0.005,3,0.841642,0.0141116,1071.83333333333
3000,6,2,0.7,0.7,0.05,1,0.840719,0.015159,133.2
3000,6,2,0.7,0.7,0.05,2,0.8404856,0.0144028,112
3000,6,2,0.7,0.7,0.05,3,0.8404678,0.01469,81.4
3000,6,2,0.7,0.7,0.01,1,0.84129,0.0143938,652.8
3000,6,2,0.7,0.7,0.01,2,0.8410946,0.014219,490
3000,6,2,0.7,0.7,0.01,3,0.8413396,0.0141248,490.4
3000,6,2,0.7,0.7,0.005,1,0.8417504,0.014283,1368.33333333333
3000,6,2,0.7,0.7,0.005,2,0.8418368,0.0142672,1091
3000,6,2,0.7,0.7,0.005,3,0.8411454,0.0143958,853
3000,6,2,0.8,0.5,0.05,1,0.841176,0.014087,132.8
3000,6,2,0.8,0.5,0.05,2,0.8410036,0.0143838,100.4
3000,6,2,0.8,0.5,0.05,3,0.8409904,0.013952,98
3000,6,2,0.8,0.5,0.01,1,0.8413558,0.014183,649.166666666667
3000,6,2,0.8,0.5,0.01,2,0.8415784,0.014164,549.166666666667
3000,6,2,0.8,0.5,0.01,3,0.8412416,0.01415,461.8
3000,6,2,0.8,0.5,0.005,1,0.8415472,0.0142796,1354
3000,6,2,0.8,0.5,0.005,2,0.8416888,0.0142522,1045.2
3000,6,2,0.8,0.5,0.005,3,0.8413826,0.014136,964
3000,6,2,0.8,0.6,0.05,1,0.8411226,0.0143238,134
3000,6,2,0.8,0.6,0.05,2,0.8407612,0.0142622,118.2
3000,6,2,0.8,0.6,0.05,3,0.8408252,0.0142336,116.8
3000,6,2,0.8,0.6,0.01,1,0.8409802,0.0144568,599.4
3000,6,2,0.8,0.6,0.01,2,0.8411926,0.0141238,545
3000,6,2,0.8,0.6,0.01,3,0.841174,0.0140886,528.4
3000,6,2,0.8,0.6,0.005,1,0.841596,0.0143218,1468.57142857143
3000,6,2,0.8,0.6,0.005,2,0.8411632,0.0142426,955
3000,6,2,0.8,0.6,0.005,3,0.8410102,0.014283,939
3000,6,2,0.8,0.7,0.05,1,0.84041,0.0144684,131.6
3000,6,2,0.8,0.7,0.05,2,0.840175,0.014891,113
3000,6,2,0.8,0.7,0.05,3,0.8401372,0.014457,116
3000,6,2,0.8,0.7,0.01,1,0.8409878,0.0143318,657.6
3000,6,2,0.8,0.7,0.01,2,0.8411844,0.0142412,569.2
3000,6,2,0.8,0.7,0.01,3,0.8406996,0.0143792,388.6
3000,6,2,0.8,0.7,0.005,1,0.8413464,0.0142056,1356.5
3000,6,2,0.8,0.7,0.005,2,0.8409658,0.0145518,954.8
3000,6,2,0.8,0.7,0.005,3,0.8408702,0.0142522,1013.625
